cat_type,category,subcategory,Fiscal 2022/23 Q3,Fiscal 2022/23 Q4,Fiscal 2023/24 Q1,Fiscal 2023/24 Q2,Fiscal 2023/24 Q3
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,"$106,715,981","$102,516,159","$126,535,486","$124,738,725","$104,642,879"
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,"$34,143,549","$31,001,213","$39,744,235","$41,233,672","$31,297,021"
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,"$45,287,584","$41,745,046","$54,478,167","$54,934,922","$46,291,698"
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,"$31,958,906","$32,008,194","$47,603,233","$49,294,239","$34,728,484"
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,"$156,255","$104,256","$128,899","$177,149","$213,159"
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,"$765,780","$640,548","$678,903","$768,978","$490,125"
Beer,Import Beer,Asia And South Pacific Beer,"$1,273,471","$1,365,776","$1,583,505","$1,672,698","$1,535,250"
Beer,Import Beer,Europe Beer,"$21,097,530","$19,066,654","$21,031,609","$21,171,126","$18,485,414"
Beer,Import Beer,Mexico And Caribbean Beer,"$2,002,320","$1,666,199","$2,742,970","$3,366,593","$1,947,341"
Beer,Import Beer,Other Country Beer,"$488,406","$529,595","$615,967","$644,477","$612,677"
Beer,Import Beer,USA Beer,"$1,523,403","$1,381,857","$1,706,141","$846,617","$592,238"
